Student_ID,School_ID,Grade,Gender,Socioeconomic_Status,Attendance_Rate,Previous_Year_GPA,Dropout_Status
STU07968,SCH433,11,F,Low,54.23181232028831,2.704305596320387,N
STU07969,SCH298,3,M,Medium,,1.2182726094790783,N
STU07970,SCH411,2,Other,Low,80.64044412109504,3.681609322480957,N
STU07971,SCH423,2,M,Medium,76.87597987879322,3.7234955021059086,N
STU07972,SCH211,10,M,Low,87.18643996021426,0.5659876273432791,N
STU07973,SCH025,4,M,Low,68.35147173105187,1.8302286281910694,N
STU07974,SCH294,3,F,Medium,69.60584234657436,2.2532531149844566,Y
STU07975,SCH341,4,M,High,62.29864116906905,3.2631211987002726,Y
STU07976,SCH152,10,F,Medium,84.26085093577461,1.5522051191582906,N
STU07977,SCH024,2,M,High,60.19315090703882,2.0382548725180727,N
STU07978,SCH252,2,F,Low,91.24082045501275,1.4142041576738895,Y
STU07979,SCH060,5,F,Low,60.90194263827457,2.1191327864968166,N
STU07980,SCH467,4,F,High,81.87395830243281,1.9800478362536862,N
STU07981,SCH434,1,M,High,89.30972215102828,2.3098670320459105,N
STU07982,SCH367,4,M,Low,63.23961113430618,1.7675124225872256,N
STU07983,SCH066,4,F,High,53.59756234657701,2.23655153034215,N
STU07984,SCH398,6,Other,Low,85.89553502757828,4.0,N
STU07985,SCH053,12,M,Medium,50.0,2.8736086674533685,Y
STU07986,SCH416,3,F,Medium,54.55781961964077,1.727730392022265,Y
STU07987,SCH106,4,M,Medium,94.16787888677432,3.7349861361787875,N
STU07988,SCH096,1,M,Low,76.52109931171832,1.3949898305581676,N
STU07989,SCH476,8,F,Medium,96.79532870915773,3.6986718779845367,N
STU07990,SCH176,1,M,High,79.80343366554663,1.3138679410246143,N
STU07991,SCH039,10,F,Low,60.57459348110994,3.4210292970425167,N
STU07992,SCH168,3,M,Medium,74.14121300631214,2.014297075263396,N
STU07993,SCH042,3,M,Medium,71.28792100646238,2.764277700798478,N
STU07994,SCH367,2,F,Low,71.39262651055016,2.8845315413942467,N
STU07995,SCH104,11,F,High,74.49830984717507,1.2047668323279612,Y
STU07996,SCH333,12,F,Low,84.76988896730202,2.580437191865199,N
STU07997,SCH204,11,M,Medium,90.15068493064851,2.8756609112151033,N
STU07998,SCH008,6,M,High,82.51246756855356,1.5366001798172455,N
STU07999,SCH463,1,F,Low,95.0968372391782,0.906654525739321,N
STU08000,SCH282,3,M,Medium,70.8012194250864,3.1762481826892337,N
STU08001,SCH396,2,F,Low,91.20173512097092,3.6320144034050657,Y
STU08002,SCH043,6,M,Medium,93.15012133663866,4.0,N
STU08003,SCH435,4,M,Medium,86.55357870650296,2.1100524806467353,N
STU08004,SCH110,5,F,Medium,93.53097145942162,2.6775397105969514,N
STU08005,SCH475,1,M,Medium,68.76881715235484,2.8138718457179244,N
STU08006,SCH210,7,F,Medium,74.35173644314143,2.678678190770642,Y
STU08007,SCH237,11,F,High,90.01729684346068,2.1939549060277437,N
STU08008,SCH356,6,F,Low,77.03410166304529,0.9312202253703337,N
STU08009,SCH319,8,M,High,73.35675971222064,0.6382497271457326,N
STU08010,SCH049,4,F,Medium,79.90804273024794,2.2979786230768373,N
STU08011,SCH115,1,M,Low,,1.6559594471471626,N
STU08012,SCH155,12,F,Low,90.12650640587236,2.4307735915700395,Y
STU08013,SCH137,1,F,Low,69.2012533430832,2.8458460859080974,N
STU08014,SCH167,2,F,Medium,62.86529276206869,2.1378766336069015,Y
STU08015,SCH321,1,F,Medium,96.69022620526043,2.811873448757258,N
STU08016,SCH199,5,F,High,83.60080997567168,3.4325280481773794,N
STU08017,SCH474,5,M,Low,50.69039466658897,1.7663743490596304,N
STU08018,SCH071,2,F,Medium,73.77107768455579,3.787676204627142,N
STU08019,SCH500,11,M,Medium,69.02705454735228,3.0660464958371394,N
STU08020,SCH007,10,M,Medium,81.35560609387242,4.0,N
STU08021,SCH200,2,Other,Low,69.97459943940615,1.8726128428045759,N
STU08022,SCH336,5,F,High,96.27794097300499,2.26848476839057,N
STU08023,SCH067,8,F,Medium,74.27572917849974,2.302140304172924,N
STU08024,SCH493,3,F,Low,100.0,2.601351473817166,N
STU08025,SCH138,2,M,Low,,3.29954031689637,N
STU08026,SCH242,2,M,Low,86.37961717148569,1.7023579594968365,N
STU08027,SCH455,8,F,Low,76.8601129574025,1.1561558019354168,N
STU08028,SCH213,3,F,Medium,78.37594896913622,3.035192585829879,N
STU08029,SCH181,6,M,Medium,51.21489972716813,2.4620756415991,N
STU08030,SCH254,5,F,Low,69.58212306071303,4.0,N
STU08031,SCH101,2,M,High,87.28300752674855,1.0384384247583152,N
STU08032,SCH351,2,F,Low,93.06911506860793,2.51617387184708,N
STU08033,SCH087,1,F,Low,61.059022491593076,2.9067854433860525,N
STU08034,SCH185,1,M,Medium,76.36512447056995,2.652526067192562,Y
STU08035,SCH091,1,F,High,98.74181773645287,1.0688884437764148,N
STU08036,SCH248,2,F,Medium,77.88702520288072,3.109274667623674,N
STU08037,SCH214,6,M,Medium,86.53535526970676,1.723812599664281,N
STU08038,SCH359,1,M,Low,70.00633301190481,2.834943477935068,Y
STU08039,SCH249,4,F,High,80.2356959357175,3.278836602103192,N
STU08040,SCH126,2,M,Low,68.7479309311467,3.1482593495353606,N
STU08041,SCH411,4,F,Medium,59.50710715591229,2.0953765005242024,N
STU08042,SCH438,7,F,Medium,59.44619350216051,2.046598420866151,N
STU08043,SCH369,2,F,High,88.71806237628404,2.3789251905171716,N
STU08044,SCH004,3,F,Low,84.28350494677049,1.933762527522965,Y
STU08045,SCH088,6,M,Low,,3.6985457384818003,N
STU08046,SCH151,4,F,High,69.09293466612738,2.8013736338641118,N
STU08047,SCH176,1,F,Medium,96.08209114218081,1.6806254526972313,N
STU08048,SCH211,7,M,Low,51.44249598400134,1.4985337238306067,N
STU08049,SCH426,2,F,Medium,60.56013962304543,1.589230783132906,N
STU08050,SCH259,3,M,Low,60.78623156908832,2.499060774300243,Y
STU08051,SCH091,2,F,High,79.78514135667315,1.4302365046850671,N
STU08052,SCH259,4,M,Low,71.34919869152058,1.161940436977387,Y
STU08053,SCH412,6,M,Low,50.0,2.9390417572746803,Y
STU08054,SCH191,7,F,Medium,84.16551726447922,2.4206912451640132,N
STU08055,SCH081,10,M,Low,69.70756452684391,2.107409818877625,N
STU08056,SCH415,3,F,Low,82.78126481474473,3.074230574393183,Y
STU08057,SCH138,10,M,Low,100.0,4.0,N
STU08058,SCH433,5,M,Medium,51.41454906666897,1.1415828025131118,N
STU08059,SCH470,3,M,Medium,98.75852833358553,3.675797606517439,Y
STU08060,SCH350,9,F,Medium,50.0,1.3171589785308577,N
STU08061,SCH126,5,F,Medium,,1.9059121173021183,N
STU08062,SCH369,3,M,Medium,87.24188453238116,3.5696183254260356,Y
STU08063,SCH405,1,F,Low,67.55490849489368,3.027644903230416,N
STU08064,SCH356,6,F,Medium,76.8523231336331,1.7982545768550557,N
STU08065,SCH309,1,M,Low,78.88859251043824,0.8487980037937177,Y
STU08066,SCH343,2,F,High,98.35400319884499,0.8751701606976967,N
STU08067,SCH230,11,M,Low,83.94616212950551,1.8096075398036597,Y
STU08068,SCH460,1,F,Medium,61.48155213374895,2.282534111868215,N
STU08069,SCH345,2,F,Low,77.2258603295019,1.7047311211968532,N
STU08070,SCH310,10,M,Medium,81.56052993560395,2.6447612514294137,N
STU08071,SCH441,3,F,Medium,84.07759868408611,3.3302710903615487,N
STU08072,SCH020,2,M,High,88.27979321168748,2.845228944373322,N
STU08073,SCH369,5,M,High,91.0840516968854,2.716842810449672,N
STU08074,SCH049,1,M,Medium,57.6626189597937,2.3671450871900808,N
STU08075,SCH490,11,F,Medium,99.97505898006253,2.575459715548878,N
STU08076,SCH135,2,M,Low,88.72266375052334,1.3692644618619796,Y
STU08077,SCH029,7,F,Low,69.3144413136795,3.3840577553562037,N
STU08078,SCH048,2,F,Medium,81.77143173883779,2.517926003741685,N
STU08079,SCH477,2,M,Medium,89.16031007083659,2.0704556639469804,N
STU08080,SCH269,1,F,Medium,53.83585789780844,2.0938756088729886,N
STU08081,SCH003,1,M,Medium,55.31792934171534,3.285004224618552,N
STU08082,SCH258,4,F,Low,69.9066719794512,0.8014776455276231,Y
STU08083,SCH016,4,M,Medium,71.35948168573813,1.622209142616548,N
STU08084,SCH094,8,M,Low,62.70218182968275,2.207588221414415,N
STU08085,SCH358,1,M,Low,60.70749958637904,0.9425947474608185,Y
STU08086,SCH134,3,F,Low,100.0,1.5873884440080765,N
STU08087,SCH301,2,M,Low,82.43301218236768,3.703113995847845,Y
STU08088,SCH327,3,F,Medium,61.876109826950966,2.462133702516251,N
STU08089,SCH133,3,M,High,77.17287204753461,3.391332709863075,N
STU08090,SCH312,3,F,Medium,100.0,3.292636991472709,N
STU08091,SCH455,2,F,Medium,77.8207613910025,2.1150516549767064,N
STU08092,SCH482,7,M,Low,93.27959508048602,3.219274904863545,N
STU08093,SCH383,6,F,Medium,62.01573288991322,3.6728279302318025,Y
STU08094,SCH032,3,F,Medium,94.41212342258358,2.7627584637110414,N
STU08095,SCH305,1,F,Low,68.12909300990901,3.06623082739322,N
STU08096,SCH269,4,F,High,79.28174073990657,1.7886904511068873,N
STU08097,SCH414,10,M,Medium,76.16994571086813,4.0,N
STU08098,SCH025,1,F,Low,68.03173786856657,1.10131205837316,N
STU08099,SCH469,7,F,Low,90.56503168036731,2.2081552012768166,N
STU08100,SCH316,5,M,Low,70.4990536900793,3.9603735172547836,N
STU08101,SCH059,5,M,Medium,72.64762679625217,2.0872564044112805,N
STU08102,SCH213,10,F,Low,61.765691882364074,3.7268874324977777,N
STU08103,SCH156,11,M,High,75.69146307460669,1.7090861038744631,N
STU08104,SCH496,2,F,Low,51.00090913172836,2.1645597608662013,Y
STU08105,SCH314,7,M,Low,96.46405812749276,0.8576308867997282,Y
STU08106,SCH276,5,M,Low,81.51439099290674,1.6248506135352248,Y
STU08107,SCH418,3,F,Medium,55.86331554665625,4.0,N
STU08108,SCH389,5,M,Low,90.01189243309217,2.8905652295404263,N
STU08109,SCH210,11,F,Medium,83.6862615115246,3.4451242277582765,N
STU08110,SCH444,4,F,Low,,3.5341435141986266,N
STU08111,SCH487,10,M,Medium,100.0,1.0105313297967256,N
STU08112,SCH427,5,M,Medium,85.25199477723076,2.133995567374391,N
STU08113,SCH057,4,F,Medium,92.604970350965,3.0089643316708576,N
STU08114,SCH185,5,F,High,97.1520809608381,2.2997575509268966,N
STU08115,SCH459,5,M,Low,87.94042321496995,2.4232383321053845,N
STU08116,SCH054,3,M,Low,71.75245695137151,3.4108220122551725,Y
STU08117,SCH209,4,F,High,91.9395969748712,1.9183417155495843,Y
STU08118,SCH368,6,M,Medium,75.97875831856855,0.8374855712824083,N
STU08119,SCH429,8,M,High,59.22758967972458,2.668116865815384,N
STU08120,SCH342,2,F,Low,68.31656892305196,2.952286857087139,N
STU08121,SCH293,1,F,Medium,62.47286575175467,3.503565322807346,N
STU08122,SCH340,4,F,Medium,79.5911075223354,3.0023128799305563,N
STU08123,SCH304,4,F,Low,64.2566657030586,0.07094092195213886,Y
STU08124,SCH252,1,F,Medium,,2.809460029767023,N
STU08125,SCH374,5,F,Low,63.95622338311542,1.9999749261600686,Y
STU08126,SCH438,10,M,Low,83.81337115548048,3.7146378545192866,Y
STU08127,SCH304,3,F,High,71.53722057031882,2.824497328557544,N
STU08128,SCH112,9,M,Medium,75.27248540464701,0.8245586515414165,N
STU08129,SCH366,8,F,Low,68.52343486093832,4.0,N
STU08130,SCH006,1,F,Medium,77.23359117981965,2.4496316090908157,N
STU08131,SCH418,7,F,Low,95.4370442244073,2.8780469515340905,N
STU08132,SCH191,4,M,Medium,95.63628799986158,0.6848934037841052,N
STU08133,SCH334,10,F,Medium,87.65885830710656,1.4882223415175513,N
STU08134,SCH432,2,M,Low,67.58347400220786,2.4954968605427457,Y
STU08135,SCH279,1,M,Medium,76.17555670412591,1.988940285315089,N
STU08136,SCH382,2,M,Medium,88.7849791990199,3.611935725486326,N
STU08137,SCH340,1,F,Medium,92.4105551619339,2.658447589459487,N
STU08138,SCH013,2,M,Low,100.0,1.8034751539388514,N
STU08139,SCH303,2,M,Low,,1.8661755299613874,N
STU08140,SCH044,3,M,Low,61.61990804605227,3.787840005368454,N
STU08141,SCH105,3,F,High,50.0,1.5386808640809428,Y
STU08142,SCH160,1,F,Low,66.64246180019194,2.585143694598734,Y
STU08143,SCH154,5,M,Low,64.74905384381351,2.4782832905454337,N
STU08144,SCH242,2,F,Medium,,3.174628389374522,N
STU08145,SCH181,1,F,Low,52.270222621264665,1.6157282347948323,Y
STU08146,SCH014,6,Other,Medium,76.55428646970513,1.5031365815341449,N
STU08147,SCH180,1,M,High,70.89022663750103,3.3592282478930966,N
STU08148,SCH377,3,F,Low,69.40692532078556,3.0423387647537807,Y
STU08149,SCH292,1,F,Medium,65.84075037905943,2.2409629250208583,N
STU08150,SCH264,9,M,Medium,70.11611311041263,1.4518545566464671,N
STU08151,SCH168,8,M,Medium,92.71730271168529,2.632854963674932,N
STU08152,SCH214,1,M,Medium,75.28812707576131,2.8519452619193584,N
STU08153,SCH150,4,F,Low,94.19188109746676,3.430587414239243,N
STU08154,SCH016,2,M,Medium,69.69109340187931,3.708051180067817,N
STU08155,SCH091,2,F,High,80.76128736569159,0.7815072497301474,Y
STU08156,SCH120,2,F,Low,98.01078689172921,3.7242364232536067,N
STU08157,SCH444,8,F,Low,50.0,2.999937703647778,Y
STU08158,SCH253,1,F,Low,65.28611040935621,4.0,N
STU08159,SCH060,5,F,Low,93.00785308857604,1.7552689050082297,N
STU08160,SCH266,10,M,Medium,80.35654929815973,1.356805946337721,N
STU08161,SCH409,3,M,Low,99.58734511868784,3.2848289475540335,N
STU08162,SCH031,9,F,Low,71.09205095354586,1.3426173952526277,N
STU08163,SCH021,9,M,High,80.60890728644318,2.101576929366411,N
STU08164,SCH219,5,M,Low,59.3039267396999,4.0,N
STU08165,SCH081,3,F,Medium,81.37460441184393,1.8754654279067826,N
STU08166,SCH289,6,M,Medium,92.24696889516227,2.106186177013266,N
STU08167,SCH031,10,M,Medium,,2.079907938068123,N
STU08168,SCH498,6,F,Medium,95.63856481716122,2.14570516881777,N
STU08169,SCH234,2,F,Medium,57.699921784183374,1.8585781556879892,N
STU08170,SCH474,8,M,Medium,81.99629337800984,2.658063985925867,N
STU08171,SCH405,11,M,Low,78.62574442774846,4.0,Y
STU08172,SCH036,3,F,Medium,99.14222189756589,4.0,N
STU08173,SCH449,6,F,Low,56.00030790132033,2.1107181710694483,N
STU08174,SCH132,4,M,Medium,83.36522927997403,1.8482637389893528,N
STU08175,SCH324,1,M,Medium,78.59491040546702,1.4713623495799217,N
STU08176,SCH346,3,M,Medium,50.0,1.8254693388262528,N
STU08177,SCH132,1,M,Medium,94.33880673195988,2.5469840690154424,N
STU08178,SCH497,6,F,Low,56.55896752270175,2.879224943052031,Y
STU08179,SCH009,5,Other,Medium,88.34007771186222,2.102259023378037,N
STU08180,SCH030,1,F,High,91.55950286395299,1.7565346760099172,N
STU08181,SCH115,1,F,Low,90.14105362559546,3.6006477025702672,N
STU08182,SCH301,2,M,Medium,89.46718991940872,0.0,N
STU08183,SCH004,7,M,Medium,,4.0,N
STU08184,SCH325,1,F,Medium,63.593354311970025,3.9266201066083335,N
STU08185,SCH237,2,M,Medium,90.03141244558327,2.7038776327715084,N
STU08186,SCH023,9,F,Medium,71.0312190704812,2.960198594788931,N
STU08187,SCH016,4,M,Medium,94.87564244575881,3.4262808680316676,N
STU08188,SCH022,5,M,Low,95.89577256179257,2.3094882084891624,N
STU08189,SCH485,3,F,Low,83.28683660841659,2.319203662804709,Y
STU08190,SCH072,2,M,Low,,3.035668238987772,N
STU08191,SCH304,2,M,Low,73.85110677478723,2.1602449298870248,Y
STU08192,SCH446,5,F,Medium,70.56003408507453,2.220953705539979,N
STU08193,SCH481,4,F,Low,,4.0,Y
STU08194,SCH444,3,M,Low,82.5141285960086,3.133780472033977,N
STU08195,SCH230,6,M,Medium,52.01166795864418,2.6685372705517367,N
STU08196,SCH107,3,F,Low,56.00555063503042,0.0,N
STU08197,SCH208,1,F,Low,87.21213755598606,2.0441943463343297,Y
STU08198,SCH389,8,M,Low,66.2210752419918,3.0406074103179836,N
STU08199,SCH208,2,F,Low,88.70590734387795,1.788831007513421,Y
STU08200,SCH263,11,F,High,90.16465254316523,3.035898103353411,N
STU08201,SCH051,9,M,Low,61.14976243374381,0.0,Y
STU08202,SCH065,2,F,Low,75.3126711180581,2.4250943494224995,N
STU08203,SCH265,11,M,Medium,75.54164438358924,4.0,N
STU08204,SCH338,8,F,Low,52.03402033563531,1.8398329749704627,N
STU08205,SCH301,12,M,Low,88.71478229681685,2.6676538699591363,Y
STU08206,SCH378,6,F,Low,78.72135502119704,0.8310879924412613,N
STU08207,SCH175,10,M,Low,63.392850204449225,3.256415199852984,Y
STU08208,SCH451,6,M,Low,,3.4668064664211475,N
STU08209,SCH152,8,F,Low,78.42867167525338,2.117408667798896,N
STU08210,SCH476,5,M,Low,83.95939855362981,2.903223691751799,N
STU08211,SCH266,10,F,Medium,,3.02777575257305,Y
STU08212,SCH329,4,M,Medium,55.93377136331552,1.5230126187058044,N
STU08213,SCH461,6,M,Medium,,2.6410798731232723,N
STU08214,SCH304,10,F,Low,50.0,3.0621183678835817,Y
STU08215,SCH163,3,F,Medium,,2.0189961455045724,N
STU08216,SCH438,1,F,Low,91.06250828357923,3.394334381481438,N
STU08217,SCH343,1,F,Medium,81.1584074788726,2.423814637980826,N
STU08218,SCH367,11,F,High,70.42470218380045,2.328458928033845,N
STU08219,SCH465,9,F,Medium,92.61309743177371,1.8017902773102952,N
STU08220,SCH238,4,F,High,82.28031738571426,2.204065452581772,N
STU08221,SCH199,11,F,Medium,82.5003864653583,1.8204403642159175,N
STU08222,SCH500,2,F,High,81.39926753563792,2.5391342729221633,N
STU08223,SCH016,1,M,Medium,93.2064684786248,2.4632452317657,N
STU08224,SCH309,5,F,Low,62.42611462657592,2.42887869759947,N
STU08225,SCH296,3,M,Low,81.77024894594514,1.1876973320475834,N
STU08226,SCH356,3,F,Medium,82.32798865468513,2.5222415782373346,N
STU08227,SCH276,6,F,High,50.0,1.9813655684866998,N
STU08228,SCH472,1,M,Low,54.307618926977725,4.0,Y
STU08229,SCH239,7,F,Medium,50.0,3.011457807117773,N
STU08230,SCH069,3,M,Medium,,2.5632961714858076,N
STU08231,SCH301,12,M,Medium,98.93775948160662,1.1552830534062561,N
STU08232,SCH006,7,M,Medium,,0.7958505808706873,N
STU08233,SCH220,5,M,Low,69.14003328895616,2.096186260550433,Y
STU08234,SCH254,2,M,Low,70.65992157911711,2.4974544965509193,N
STU08235,SCH453,11,F,High,71.8503991975658,3.4308677519395254,N
STU08236,SCH433,1,M,Low,50.0,1.4657323864501255,N
STU08237,SCH295,2,M,High,95.0669796351945,2.0075657393343427,N
STU08238,SCH358,1,F,Low,,2.397476838227586,N
STU08239,SCH386,11,M,Low,74.92553445620787,3.315205361484383,N
STU08240,SCH107,9,F,Medium,81.61241809614296,1.622257024485572,N
STU08241,SCH295,11,F,Medium,73.21507882019937,2.4296038252589143,N
STU08242,SCH118,6,Other,Medium,85.01021531288383,1.8864952232004188,N
STU08243,SCH405,1,M,Low,83.67592124353939,3.4531341884444706,Y
STU08244,SCH168,10,M,Medium,71.9349248720791,1.9549704659339218,N
STU08245,SCH485,3,F,High,,3.3706244439529573,N
STU08246,SCH251,3,F,Medium,78.27166724368912,3.620731997466824,N
STU08247,SCH082,2,M,Low,80.49088280873606,2.0918451620136858,N
STU08248,SCH054,2,M,Low,57.66825623775213,2.7381841708664574,N
STU08249,SCH240,7,F,Medium,67.09453821170155,2.6161816891074037,Y
STU08250,SCH366,2,F,Medium,86.12260008905129,0.7275702866362579,N
STU08251,SCH012,2,M,Low,52.03979355698598,1.5156034916257681,N
STU08252,SCH209,6,F,Low,79.18910487346993,1.602868402200925,N
STU08253,SCH165,2,F,High,82.11342658454343,2.066868774774675,N
STU08254,SCH366,1,F,Low,56.914884266653836,2.7689731223071643,Y
STU08255,SCH294,10,M,Low,78.92667393215771,2.3843945695962105,Y
STU08256,SCH399,2,M,Low,,2.699305453010551,N
STU08257,SCH007,7,F,Low,73.75140440746848,1.965377729863211,Y
STU08258,SCH078,4,F,Low,89.25466393916842,2.762873738799397,Y
STU08259,SCH434,1,M,High,88.24324172029046,2.601395910338612,N
STU08260,SCH065,5,M,Medium,82.82427512485324,2.5134642338901116,N
STU08261,SCH102,2,F,Low,81.41517700381638,2.41171052756915,N
STU08262,SCH451,2,F,Low,70.1595360337476,2.6504560770155683,N
STU08263,SCH357,1,F,Medium,96.69222811982596,2.733665144020774,N
STU08264,SCH300,1,F,High,74.70234500629857,1.7921012398487628,N
STU08265,SCH287,4,F,Low,80.50178053588984,3.249126163037256,N
STU08266,SCH171,1,F,High,100.0,1.918723315422681,N
STU08267,SCH077,2,M,Medium,95.89491811536182,1.2047739744569261,N
STU08268,SCH048,10,F,Medium,65.79580740167732,2.0216301115736,N
STU08269,SCH255,1,F,High,80.45718288355951,1.662196957289043,N
STU08270,SCH082,2,F,Medium,52.440908553440046,2.4273901912966123,Y
STU08271,SCH383,6,F,Low,50.0,2.9748867075994747,Y
STU08272,SCH209,9,M,High,72.13231193453572,3.9111518716510294,N
STU08273,SCH209,1,M,High,82.65752337486062,2.989567064611264,N
STU08274,SCH445,2,M,Low,67.60045828740354,3.8948664685557235,N
STU08275,SCH459,3,F,Medium,92.41927296485213,0.7045678179398733,N
STU08276,SCH084,3,M,Medium,93.26697721991924,2.4958276313122463,N
STU08277,SCH010,2,M,Low,54.25009717417891,1.6939571179799997,Y
STU08278,SCH029,2,M,Medium,83.32162072463194,3.3413151611132568,N
STU08279,SCH304,2,F,Low,61.24254115460537,2.589937662068398,N
STU08280,SCH482,1,F,Medium,71.27172536176529,3.2800551737860735,Y
STU08281,SCH465,1,F,Low,77.98007783675124,1.8644395885355887,Y
STU08282,SCH446,5,F,Medium,81.13941881011196,1.9356383787378293,N
STU08283,SCH116,2,M,Medium,50.18675874561836,1.9760917057219707,N
STU08284,SCH490,3,F,Medium,50.0,2.692018878513664,N
STU08285,SCH269,3,M,Low,78.68643449905873,1.13234356291989,N
STU08286,SCH428,1,M,High,74.3226469868157,3.5631373679597047,N
STU08287,SCH047,8,F,Low,80.42914246206652,4.0,N
STU08288,SCH359,11,M,High,100.0,1.9529633061766327,N
STU08289,SCH448,2,F,Low,63.1928962983645,3.0418270299794834,N
STU08290,SCH091,2,M,High,77.87144818893223,2.055236417824156,N
STU08291,SCH053,6,F,Medium,83.52520419108161,2.298250472674042,N
STU08292,SCH218,1,F,Low,53.315278914110365,1.0428173199137256,N
STU08293,SCH348,9,F,Medium,95.30243717535842,2.5285482915548187,Y
STU08294,SCH077,1,M,Medium,68.32188349144721,2.2323337118546056,N
STU08295,SCH204,6,M,Low,51.35280206738,1.5831599911467393,N
STU08296,SCH044,2,F,Low,71.86669498387015,3.4122740905679367,Y
STU08297,SCH156,2,M,Low,82.37575714204813,3.322144809232036,N
STU08298,SCH002,1,M,Medium,73.9285858783742,1.9846427787943752,N
STU08299,SCH357,5,F,High,79.10727838905284,2.880105803427352,N
STU08300,SCH313,7,F,Medium,80.05962610907424,3.0739822983897276,N
STU08301,SCH057,11,M,Medium,81.84157997081513,4.0,N
STU08302,SCH290,2,M,Medium,50.0,2.8838752039889965,Y
STU08303,SCH471,5,F,High,77.88351732432379,3.215206000841352,N
STU08304,SCH058,3,M,High,86.53663622640981,1.789918131120714,N
STU08305,SCH254,4,M,Medium,66.4719425967474,1.7600667177972422,N
STU08306,SCH180,1,F,Medium,94.00813955693042,0.7592744534421361,N
STU08307,SCH493,5,M,Medium,75.1360804891622,2.361096288445688,N
STU08308,SCH157,8,F,High,50.0,2.3645595153636583,N
STU08309,SCH035,8,F,Medium,57.535238509639385,1.756577645053375,N
STU08310,SCH075,4,M,Low,52.57490415860957,2.372579708265754,N
STU08311,SCH432,2,M,Low,99.88780933069147,2.5764574822094617,N
STU08312,SCH289,8,F,High,87.21074320262589,3.170825856398806,N
STU08313,SCH371,12,F,Medium,77.53361929021492,2.9075242097193055,N
STU08314,SCH075,3,F,Medium,81.56160003391174,3.2305335669500033,Y
STU08315,SCH329,10,M,Low,50.0,2.1787174651263594,Y
STU08316,SCH078,12,F,Medium,78.78894075839588,1.644145264408549,N
STU08317,SCH255,3,M,High,78.20948031042835,2.745184141540893,N
STU08318,SCH265,6,M,Low,89.56036244790546,2.778557054028147,N
STU08319,SCH487,5,F,High,69.23951541510208,3.573613520126344,N
STU08320,SCH304,6,F,Low,69.0358140178591,1.7467743092120247,N
STU08321,SCH067,1,M,Medium,85.20198971931313,2.395277877146689,N
STU08322,SCH221,3,F,Medium,62.433376098772484,2.7348221365657714,N
STU08323,SCH467,1,F,Medium,99.97243724356332,2.6982244640395168,N
STU08324,SCH164,5,M,Low,56.85085485178909,1.7387304168973827,Y
STU08325,SCH480,10,F,Medium,87.30353996367381,2.9286620934549346,N
STU08326,SCH455,4,F,Low,88.92368762582768,3.32163362802143,N
STU08327,SCH375,1,F,High,100.0,3.159740110162256,N
STU08328,SCH220,10,M,Medium,60.720065027024035,0.49292482105652935,N
STU08329,SCH172,1,F,High,80.18505189442706,3.508561150903037,N
STU08330,SCH254,9,F,Low,69.85030517325511,0.28648493013244947,Y
STU08331,SCH210,6,F,Medium,75.32383734306114,1.589723912847034,N
STU08332,SCH188,5,F,Low,67.07281260304383,3.044951821885719,Y
STU08333,SCH191,5,M,Medium,88.780615913872,2.760109288646938,N
STU08334,SCH389,1,F,Medium,55.08975827404234,1.3435316424703938,Y
STU08335,SCH215,4,F,Low,66.72244211661449,2.346746688939286,N
STU08336,SCH375,2,M,Medium,76.59514896935622,2.6967412664247585,N
STU08337,SCH086,4,Other,Medium,64.51549532822482,2.6958517600179204,N
STU08338,SCH474,3,M,Low,50.911112738167986,1.231051907358254,N
STU08339,SCH106,6,M,Low,74.3941944544126,2.2467651645842124,N
STU08340,SCH332,12,F,Low,75.60104125370016,1.7816124081735967,N
STU08341,SCH296,3,M,Low,87.54581069923773,3.8429912147156937,N
STU08342,SCH019,5,F,Low,,1.874507324895499,Y
STU08343,SCH047,8,F,Medium,86.35151123403914,3.1302040658675496,N
STU08344,SCH065,1,F,High,82.1568619341816,0.7606401127168001,N
STU08345,SCH451,7,M,Low,63.62718117183452,2.0714004395429106,N
STU08346,SCH475,2,F,Low,52.566129091743505,2.856942987441267,N
STU08347,SCH146,4,F,Medium,96.67328299573379,4.0,N
STU08348,SCH434,12,M,High,69.9009546392814,2.4429745327161685,N
STU08349,SCH286,12,F,High,96.96328417714834,1.8243879301664867,N
STU08350,SCH382,2,M,Medium,79.9046652495294,2.2619082900351053,N
STU08351,SCH066,1,F,Low,92.90542383679903,3.0870834643950102,N
STU08352,SCH005,10,F,Low,87.02727516508855,4.0,Y
STU08353,SCH093,9,F,Low,55.92717644627765,1.7863500976447992,Y
STU08354,SCH353,5,M,High,63.9864140821804,2.697454552329091,N
STU08355,SCH426,1,F,Medium,59.177950273682875,2.203605978720374,N
STU08356,SCH468,7,F,Medium,50.0,2.6978664799337997,N
STU08357,SCH094,1,F,Low,72.50617018626386,2.0543083440262246,Y
STU08358,SCH106,10,F,Low,74.13973754112011,2.915172268174928,Y
STU08359,SCH133,3,M,High,80.59688036378392,2.58050240599608,N
STU08360,SCH434,5,M,Low,78.26551929390786,3.151475452054404,Y
STU08361,SCH341,2,M,Medium,75.17238706329427,2.1061233922546583,N
STU08362,SCH314,4,M,Low,56.0590385926481,3.713686618034421,N
STU08363,SCH079,7,F,Medium,100.0,1.0079419442792366,N
